nom_chaine,video_ID,video_titre,date_publi,delta_jour,duree_live,total_don,nbr_don,mean_don,mean_don_heure,nbr_view,nbr_like,nbr_com_live
Mcfly et Carlito,a9eUpDo2mf8,La Traversée,2021-09-11,194,12381.0,0,0,0,0.0,6092580,166890,2137
Mcfly et Carlito,hLq-DMPwHy8,LE MARADON : une journée en live pour les hôpitaux de France | #TousMobilisés,2020-04-02,721,40680.0,289982.42,31809,9.12,25662.16,5355323,,2567
Mcfly et Carlito,FuFjLL7gKv4,ON DEBRIEF LE BAC !,2019-06-24,1004,3395.0,809.01,113,7.16,857.86,4992952,165909,11847
Michou,i4dvMiSAh90,🔴 JE SUIS DEVENU TROP FORT SUR FORTNITE BATTLE ROYALE !!!,2018-07-21,1342,14874.0,618.15,127,4.87,149.61,830650,35923,1715
Michou,RGpuNNXpaNk,"CROÛTON GAME SHOW #6 !!! (Mini jeux, défis sur fortnite créatif)",2019-02-17,1131,15528.0,284.07,81,3.51,65.86,1354642,37606,833
Michou,mv0jS18kKMY,LES 14 JOURS DE FORTNITE ONT COMMENCÉ SUR FORTNITE BATTLE ROYALE !!!,2018-12-19,1191,7726.0,818.89,81,10.11,381.57,770804,24823,1537
Michou,WP8ynhABiaQ,🔴 FORTNITE ! LE PIRE NOOB VA FAIRE DU TOP 1 EN MASSE SUR FORTNITE BATTLE ROYALE !!!,2018-05-27,1397,20664.0,1287.68,99,13.01,224.33,549513,29692,447
Michou,CBxtGom67eI,FORTNITE ! ÇA PART EN SOLO POUR DU TOP 1 SUR FORTNITE BATTLE ROYALE !!!,2018-06-16,1377,9128.0,232.45,61,3.81,91.68,320648,15090,431
Michou,WJfnaUt_Atk,🔴 J'AI ACHETÉ LE MEILLEUR SKIN POUR TOP 1 SUR FORTNITE BATTLE ROYALE !!!,2018-08-10,1322,10063.0,326.81,121,2.7,116.92,521290,26512,1034
Michou,HzNhFVrNadI,🔴 LA FRANCE EST CHAMPIONNE DU MONDE POUR FÊTER ÇA TOP 1 SUR FORTNITE BATTLE ROYALE !!!,2018-07-16,1347,12991.0,629.05,67,9.39,174.32,840557,30898,1358
Michou,qnQQmAuDm8E,🔴 FORTNITE ! LE RETOUR DU DUO AVEC BOBBY LE MONSTRE DU TOP 1 SUR FORTNITE BATTLE ROYALE !!!,2018-05-24,1400,5799.0,838.97,68,12.34,520.83,1104973,55898,958
Michou,YWdBQJE7Q38,🔴 TOURNOIS MARIO KART 8 DELUXE ENTRE YOUTUBEURS SUR NINTENDO SWITCH !!!,2018-09-23,1278,15114.0,169.31,41,4.13,40.33,938207,31357,550
Michou,nnZmBHhTg68,🔴 CECI EST UN LIVE DE MOI SUR FORTNITE BATTLE ROYALE !!!,2018-06-09,1384,10635.0,170.61,73,2.34,57.75,443521,25939,551
Michou,nV6_36e4oN0,🔴 FORTNITE ! ON ATTENDS LES RÉSULTATS DU BAC A 16H SUR FORTNITE BATTLE ROYALE !!!,2018-07-11,1352,8806.0,249.09,49,5.08,101.83,430699,21210,780
Michou,QOzC3skPzM0,DÉFIS D'HIVER EXCLUSIF SEMAINE 1 SUR FORTNITE !!!,2018-12-24,1186,3089.0,148.35,16,9.27,172.89,413437,19584,1136
Michou,KDTVKaNPNS4,🔴 CETTE NOUVELLE ARME EST TROP CHEATÉ SUR FORTNITE BATTLE ROYALE !!!,2018-07-18,1345,15823.0,566.2,107,5.29,128.82,699339,27811,1004
Michou,BgvVl7llJ28,J'AI RÉCUPERER MON PSEUDO ET MES V-BUCKS SUR FORTNITE BATTLE ROYALE !!!,2018-04-21,1433,13949.0,361.98,62,5.84,93.42,586562,43529,700
Michou,hPGYtyhvdl4,SOIRÉE SPÉCIAL CROÛTON GAME SHOW AVEC DES INVITÉS DE FOLIE EN DUO  SUR FORTNITE !!! #MieMapShow,2019-07-11,987,18318.0,301.48,58,5.2,59.25,1419016,44423,760
Michou,tgYtidN1CZg,🔴 FORTNITE ! J'HÉSITE À ACHETER LE NOUVEL IPHONE XS MAX !!!,2018-09-13,1288,10657.0,217.28,71,3.06,73.4,577466,35609,613
Michou,Gh-bv9RPWG0,🔴 FORTNITE ! JE TESTE LE NOUVEAU FUSIL D'ASSAUT VISEUR THERMIQUE SUR FORTNITE BATTLE ROYALE !!!,2018-06-11,1382,10827.0,241.99,66,3.67,80.46,897277,37159,1209
Michou,_Q0kVPxXm80,🔴 FORTNITE ! J'AI PERDU MES CHEVEUX A CAUSE DE DOC JAZY SUR FORTNITE BATTLE ROYALE !!!,2018-06-18,1375,4322.0,40.41,14,2.89,33.66,263135,14569,246
Michou,tPFolwvBBiU,🔴 JE PARTICIPE AU FALL SKIRMISH SUR FORTNITE BATTLE ROYALE !!!,2018-10-19,1252,13343.0,76.7,17,4.51,20.69,879610,20559,413
PSG - Paris Saint-Germain,TVqtD7a9_HI,📍 Avant match Paris Saint-Germain v Manchester City en direct du Parc des Princes 🔴🔵,2021-09-28,177,2732.0,0,0,0,0.0,390132,15118,206
PSG - Paris Saint-Germain,8W-XICuOmBM,⚽️ Conférence de presse en direct du Parc des Princes avant Paris Saint-Germain - Manchester City 🔴🔵,2021-09-27,178,3235.0,0,0,0,0.0,126075,4714,149
PSG - Paris Saint-Germain,iU2mGMEiWdI,⚽️ Séance de reprise pour les joueurs du Paris Saint-Germain 🔴🔵,2021-07-05,262,4150.0,0,0,0,0.0,189647,4225,101
PSG - Paris Saint-Germain,f0HVYvIl654,⚽️ Avant match Paris Saint-Germain - AS Saint-Etienne  en direct du Parc des Princes 🔴🔵,2022-02-26,26,4477.0,0,0,0,0.0,109295,4791,47
PSG - Paris Saint-Germain,NseghBzWTtU,⚽️ Avant match Champions League en direct de Manchester  🔴🔵,2021-11-24,120,2881.0,0,0,0,0.0,189412,8602,119
PSG - Paris Saint-Germain,MtczfyfiCU4,⚽️🎙 Veille de match au Jan Breydel Stadion de Bruges 🔴🔵,2021-09-14,191,4768.0,0,0,0,0.0,515087,22427,242
PSG - Paris Saint-Germain,gldHIBr0mLQ,🎙 Conférence de presse avant le déplacement à Monaco 🔴🔵,2020-11-19,490,2055.0,0,0,0,0.0,19760,890,35
PSG - Paris Saint-Germain,BUCW-qDP0PM,⚽️ Pre match live from the Parc des Princes before Paris Saint-Germain - Girondins de Bordeaux 🔴🔵,2022-03-13,11,3749.0,0,0,0,0.0,80804,3605,86
PSG - Paris Saint-Germain,Rv4sYU49IGQ,⚽️ 15 minutes d'entraînement avant Paris Saint-Germain - Montpellier 🔴🔵,2021-09-24,181,890.0,0,0,0,0.0,132060,6373,118
PSG - Paris Saint-Germain,CavvzYeqm44,⚽️ 15 minutes d'entraînement avant Paris Saint-Germain - RB Leipzig 🔴🔵,2021-10-18,157,1191.0,0,0,0,0.0,112133,5714,164
PSG - Paris Saint-Germain,0pdL5KueQGA,"🏟 Manchester United - Paris Saint-Germain, l'avant-match à Old Trafford 🔴🔵",2020-12-02,477,1785.0,0,0,0,0.0,43655,2189,56
PSG - Paris Saint-Germain,2NRzlgsNlX8,⚽️ Conférence de presse de Mauricio Pochettino avant Paris Saint-Germain - Stade de Reims 🔴🔵,2022-01-22,61,1504.0,0,0,0,0.0,26966,1528,45
PSG - Paris Saint-Germain,1rktxww1fL0,📍15 minutes d'entraînement avant Paris Saint-Germain - Nantes 🔴🔵,2021-11-19,125,1276.0,0,0,0,0.0,164441,8601,169
PSG - Paris Saint-Germain,mjROEcmzsSU,⚽️Conférence de presse de Mauricio Pochettino avant Paris Saint-Germain - OGC Nice 🔴🔵,2021-11-30,114,2367.0,0,0,0,0.0,56492,3177,57
PSG - Paris Saint-Germain,EWz0luLG_ZI,⚽️ Avant Match Real Madrid - Paris Saint-Germain en direct du Bernabeu 🔴🔵,2022-03-09,15,3645.0,0,0,0,0.0,331128,10049,584
PSG - Paris Saint-Germain,FkQkXPJXG4w,🎙 Conférence de presse de Mauricio Pochettino avant RC Strasbourg - Paris Saint-Germain 🔴🔵,2021-04-09,349,1984.0,0,0,0,0.0,22867,1343,34
PSG - Paris Saint-Germain,keji5Qot8Vw,🏟 Paris Saint-Germain - Stade de Reims : l'avant match au Parc des Princes 🔴🔵,2021-05-16,312,4512.0,0,0,0,0.0,40396,1549,30
PSG - Paris Saint-Germain,Jreob2T9mRU,🏟 Paris Saint-Germain - Nîmes Olympique : l'avant match au Parc des Princes 🔴🔵,2021-02-03,414,3655.0,0,0,0,0.0,39135,2169,22
PSG - Paris Saint-Germain,p42DKFO_1fg,⚽️ Paris Saint-Germain - Real Madrid : l'avant match en direct du Parc des Princes 🔴🔵,2022-02-15,37,3011.0,0,0,0,0.0,324477,10284,135
DORETDEPLATINE,mrFYmJLSqds,Live Loin du monde,2020-12-17,462,4228.0,0,0,0,0.0,834006,25969,650
Anas,IoeI7afSOxw,JE VAIS ADOPTER UN OURS SUR FAR CRY 5 !,2018-04-14,1440,4604.0,13.29,6,2.21,10.39,414391,15419,583
Anas,U6Y-RW0p-5E,BAISSE LES YEUX C'EST PAS LA FÊTE ! ( HITMAN 2 ),2018-11-12,1228,5415.0,389.48,56,6.96,258.93,1028187,29445,891
Anas,UIdd7Eh2qc4,JE N'AI AUCUNE PITIÉ !,2018-10-27,1244,5233.0,345.83,42,8.23,237.91,349986,11060,447
Black M,zqw7uz1VGNs,"Black M - Livestream ""ALPHA Pt 1""",2021-05-20,308,5195.0,0,0,0,0.0,47985,3346,117
Inoxtag,MuUksvrVLW4,"CROÛTON GAME SHOW ! JUSQU'A 00H00 (Feat. Michou, LeBouseuh, Docjazy, Valouzz)",2019-01-13,1166,14669.0,74.15,25,2.97,18.2,502342,17763,448
Inoxtag,qJWx5Ghig50,"⚔️LIVE 12H, OBJECTIF 1 DUO = TOP 1⚔️",2018-05-11,1413,31703.0,77.3,31,2.49,8.78,447816,28643,158
Inoxtag,qQT7y6-kokM,JE GAGNE LE MIEMAPSHOW AVEC KINSTAAR SUR FORTNITE BATTLE ROYALE ! CROÛTON GAME SHOW SPÉCIAL !,2019-07-11,987,18657.0,49.19,19,2.59,9.49,743486,27711,429
Inoxtag,98EMEi2HT_Q,"TOURNOIS MARIO KART 8 (feat. Michou, LeFoubruiteur, Lebouseuh, Kawaboumga,...) !",2018-09-23,1278,7281.0,18.85,9,2.09,9.32,172507,8707,212
Inoxtag,JWhwFfkZhoY,CROÛTON GAME SHOW #7 LE GRAND RETOUR ! JE DOIS GAGNER CE SOIR !,2019-03-03,1117,14388.0,306.39,35,8.75,76.66,1889419,38217,871
Inoxtag,iw1lBOeAXzE,⚔️LE RETOUR DU DUO DE CHOC⚔️,2018-04-29,1425,23111.0,1102.44,40,27.56,171.73,307707,22153,134
Inoxtag,lLHaGOigXL0,JE BOOST MICHOU SUR FORTINE (REDIF),2018-03-18,1467,7535.0,24.57,11,2.23,11.74,158252,9925,112
Inoxtag,X73sXh8PnAs,⚔️THANOS SUR FORTNITE DÉCOUVERTE ⚔️,2018-05-08,1416,3798.0,35.68,13,2.74,33.82,487580,21051,782
Inoxtag,l01nk-T3AH0,DUO AVEC PAPA OURS SUR FORTNITE BATTLE ROYALE !,2018-11-18,1222,7353.0,383.95,37,10.38,187.98,585320,21410,595
Inoxtag,u5RZQFsB9IY,DÉCOUVERTE DE LA SAISON 5 SUR FORTNITE BATTLE ROYALE⚔️ ! 😍 ON VA TOUT ACHETER ?!,2018-07-12,1351,6665.0,35.77,13,2.75,19.32,269265,18406,161
Inoxtag,QF9ZCT0DhrU,OBJECTIF 1000 KILLS EN 2 JOURS AVEC LEBOUSEUH SUR FORTNITE BATTLE ROYALE ! JOUR 2,2019-07-24,974,44835.0,794.94,159,5.0,63.83,2999394,87988,2296
Inoxtag,BTTFTKMAFRc,Tournois Clash Royale (Entre streamer/Youtubers) 20 000K $ CASH PRIZE,2022-01-26,57,14388.0,325.35,93,3.5,81.41,5516564,214942,1799
Inoxtag,oAqz8z9Lqi4,CROÛTON GAME SHOW #5 ! JE COMPTE FINIR PREMIER CE SOIR ! (Feat.Doc/Lebouseuh/Michou/Deujna/Valouzz),2019-02-10,1138,16013.0,36.71,15,2.45,8.25,383383,12466,181
L'atelier de Roxane,YeiPlrREdyk,3 MILLIONS DE GOURMANDISES ! (ça part en cacahuète !!),2019-09-16,920,351.0,5.78,2,2.89,59.28,465282,30211,1838
L'atelier de Roxane,5390JhE_CWQ,LA FAMILLE S'AGRANDIT !,2019-08-07,960,485.0,0,0,0,0.0,1041599,54122,3258
L'atelier de Roxane,lmuQISoSvC0,♡• ON FETE ÇA AVEC VOUS ! •♡,2018-08-23,1309,684.0,0,0,0,0.0,414300,24845,4577
Furious Jumper,WOuu8a58m_E,LIVE MARATHON 24H POUR LES 4 MILLIONS D'ABONNÉS !,2022-02-20,32,22502.0,926.85,145,6.39,148.28,577903,24584,796
Furious Jumper,jC8bwjG0RNM,LIVE MARATHON 24H POUR LES 4 MILLIONS D'ABONNÉS !,2022-02-20,32,33340.0,658.52,167,3.94,71.11,526695,25513,790
Furious Jumper,djgxXn0EacU,LIVE MARATHON 24H POUR LES 4 MILLIONS D'ABONNÉS !,2022-02-20,32,31341.0,3115.12,378,8.24,357.82,956420,47051,727
Furious Jumper,s-3RvGdnRWE,ON JOUE AVEC VOUS (Choeur de Gamer),2020-12-06,473,7063.0,214.74,25,8.59,109.45,512155,15680,570
Furious Jumper,TKOCBtPrJzg,"DANS L'ESPACE, PERSONNE NE VOUS ENTEND CRIER...(Choeur de Gamer)",2020-12-06,473,12976.0,186.0,35,5.31,51.6,985063,25062,1202
Furious Jumper,8UXgP_Vitkc,ON JOUE AVEC VOUS SUR MINECRAFT (Choeur de Gamer),2020-12-05,474,7436.0,497.71,45,11.06,240.96,501770,17872,443
Furious Jumper,XTYeXBe6Y0c,ON JOUE AVEC VOUS SUR ROBLOX ! (Choeur de Gamer),2020-12-04,475,8769.0,1101.96,94,11.72,452.4,1531226,37560,2475
Furious Jumper,cMK4xfM2ncc,ON JOUE ENSEMBLE POUR FÊTER LES 3 MILLIONS D'ABONNÉS !!,2020-04-18,705,13107.0,389.81,92,4.24,107.07,2773207,62834,4922
Furious Jumper,RWzocY86l8o,LE LIVE 24H FURIOUS JUMPER ! (Partie 3),2018-08-19,1313,17858.0,0,0,0,0.0,605285,30140,1353
Furious Jumper,VnQ8RYmWjUo,LE LIVE 24H FURIOUS JUMPER ! (Partie 2),2018-08-19,1313,42169.0,0,0,0,0.0,862865,35799,2504
Furious Jumper,q5EcDrjGWEU,LE LIVE 24H FURIOUS JUMPER !,2018-08-18,1314,26643.0,2.0,1,2.0,0.27,2234988,95037,10877
Furious Jumper,xGDzHFRvWRc,MON TOUT PREMIER LIVE SUR YOUTUBE !,2018-08-10,1322,6536.0,442.2,76,5.82,243.56,3370642,59287,4469
TheKAIRI78,WtFJDnVrcYo,IL MA LAISSER TOMBER !!!,2019-03-01,1119,6563.0,121.55,37,3.29,66.67,143198,7801,78
TheKAIRI78,57wj_1wYPhQ,TROUVER L'AMOUR SUR FORTNITE CES FORT POSSIBLE,2018-12-09,1201,7235.0,291.01,89,3.27,144.8,221481,14142,215
TheKAIRI78,3DCr-SFzs_A,LEBOUSEUH NOUS A BIEN FAIS RIGOLER,2019-03-03,1117,7089.0,327.32,63,5.2,166.22,161624,9181,105
TheKAIRI78,P7wB5Dhw2nI,LES STREAMHACKEUR VONT ME TUER AVEC LA NOUVELLE ARME D'INFANTERIE,2019-04-17,1072,8625.0,304.84,49,6.22,127.24,333331,16211,116
TheKAIRI78,mS8sL7YcoYk,JE VEUT RENCONTRER CETTE FEMME SUR FORTNITE,2018-11-19,1221,7133.0,170.3,48,3.55,85.95,175636,11937,137
TheKAIRI78,_3yMnfPmSWk,KENNY VEUT DRAGUER MES ABONNES FILLE,2018-12-29,1181,9230.0,503.75,135,3.73,196.48,656733,25280,405
TheKAIRI78,ZD86lmoa8Wk,LEBOUSEUH SERA MON ESCLAVE,2018-10-12,1259,7263.0,41.41,18,2.3,20.53,227486,10842,419
TheKAIRI78,XvsKbvGH-8o,OMG LEBOUSEUH ME FAIS DECOUVRIR LA SAISON 7 DE FORTNITE,2018-12-06,1204,11800.0,201.3,59,3.41,61.41,740644,16042,337
TheKAIRI78,bW_RlcSirZk,OMG LES STREAMHACKEUR PORTE DES NIKE,2019-05-22,1037,5253.0,113.89,22,5.18,78.05,143868,6587,65
TheKAIRI78,Gh82yKFijUs,SI JE FAIS UN TOP 1 JE DONNE 20 EURO PSN,2019-02-16,1132,7068.0,163.3,57,2.86,83.17,209895,11072,187
TheKAIRI78,bew3ejAxmTE,LA FIN EXPLICATION,2019-05-26,1033,8893.0,202.46,59,3.43,81.96,172302,11690,97
TheKAIRI78,H4OcwzWgens,CETTE FILLE VEUT SORTIR AVEC MOI,2019-01-16,1163,8266.0,228.16,59,3.87,99.37,228575,10896,248
TheKAIRI78,1mSZTULXwgE,LE COCA COLA CES MA MEUF,2019-01-11,1168,10746.0,584.88,173,3.38,195.94,223917,11309,209
TheKAIRI78,pRIwI1kJmv8,FIN DE FORTNITE JE VOUS EXPLIQUE POURQUOI,2019-06-13,1015,9275.0,188.94,74,2.55,73.34,132330,9169,222
TheKAIRI78,PFHht30J50Y,JE PRESENTE MA NOUVELLE COPINE A LEBOUSEUH,2018-11-13,1227,8213.0,234.01,88,2.66,102.57,231932,13000,124
TheKAIRI78,iB-Zrh6x1Zo,OMG J'AI RECUPERE MON COMPTE !!!,2018-12-16,1194,7712.0,181.14,51,3.55,84.56,201461,12522,170
TheKAIRI78,r4HXV-tzccc,J'ABANDONNE FORTNITE POUR CE JEUX,2018-12-30,1180,4928.0,375.25,91,4.12,274.13,312194,21277,997
TheKAIRI78,1ABslvezb0Q,L'EPEE DE MA FEMME QUE J'AURAI JAMAIS,2018-12-13,1197,5905.0,472.7,75,6.3,288.18,213372,9591,226
TheKAIRI78,HpE-10mLsO8,LE RETOUR DE KENNY CHEZ MOI,2019-01-13,1166,11557.0,250.14,70,3.57,77.92,361305,16602,175
TheKAIRI78,NFuYUDrzMc0,LE RETOUR DE LEBOUSEUH BEST DUO,2018-09-30,1271,7195.0,155.07,58,2.67,77.59,282386,16459,102
Le Monde à L'Envers,KYtTeGeONEw,ON FÊTE NOS 3 MILLIONS D'ABONNÉS EN LIVE !,2019-11-10,865,2796.0,0,0,0,0.0,1068112,43820,2324
LeBouseuh,R_5nHJH3O8w,ON PASSE LES 3M D'ABONNES EN LIVE ? (ft. Inox),2020-09-22,548,3211.0,974.0,219,4.45,1092.0,1091607,111668,1539
LeBouseuh,c4Qbv_-OeOk,ON VA TOUT SAVOIR SUR THEKAIRI78 SI ON FAIT TOP 1 SUR FORTNITE BATTLE ROYALE !!!,2018-05-13,1411,11096.0,347.17,93,3.73,112.64,3919825,92804,1484
LeBouseuh,3sDjn3GgKb8,EN DUO AVEC THEKAIRI78 LE RENIFLEUR DE L'EXTREME SUR FORTNITE BATTLE ROYALE !!!,2018-05-31,1393,7065.0,187.12,57,3.28,95.35,566751,29972,147
GameMixTreize,eqkOl2TYrI0,ON ATTEND LA MÉTÉORITE CE SOIR AVANT LA SORTI DU PASSE DE COMBAT SAISON 4 !!,2018-05-01,1423,34611.0,834.38,25,33.38,86.79,322319,14852,36
GameMixTreize,0A72J5JUShs,[🔴LIVE] JE VENDS DE LA BONNE CAM SUR GTA V RP ! AVEC MON COUSIN LE PLUS GRAND TRAFIQUANT DE DROGUE,2018-05-08,1416,22693.0,155.82,37,4.21,24.72,235988,13115,68
GameMixTreize,aek-T2mm0Fs,PLUS DE 30H DE LIVE - ON VA LES SOULEVER EN Y COMME LES MOTO CROSS !!,2018-03-19,1466,57689.0,641.14,104,6.16,40.01,420030,24500,57
GameMixTreize,sGrUeyaw-mc,[🔴LIVE] JE CONSTRUIS ENFIN MA NOUVELLE VILLE ! TOUT VA CHANGÉ ...  GTA 5 RP,2018-05-24,1400,32189.0,234.36,48,4.88,26.21,274676,14349,72
GameMixTreize,k_o5fJ-6PfU,NOTRE DERNIÈRE LIVE SUR FORTNITE !!!,2018-10-11,1260,6624.0,145.82,31,4.7,79.25,90759,6004,42
GameMixTreize,nsnPfy_r2s8,OMG !! DES NOUVEAUX SKINS ET PIOCHES DE MALADE POUR LA SAISON 4 FORTNITE !,2018-05-04,1420,45503.0,122.97,41,3.0,9.73,210672,11316,24
GameMixTreize,zMOUcoABxRA,MOMO TENTE DE GAGNER SON IPHONE X - 5 TOP 1 EN 20 GAMES !!!!,2018-10-09,1262,18143.0,97.24,32,3.04,19.29,162562,10428,96
GameMixTreize,SCyPWqvsFOU,GO TOUT DONNER SUR LA MISE A JOUR FORTNITE 3.3 !!,2018-03-16,1469,39165.0,571.16,118,4.84,52.5,224984,15800,35
GameMixTreize,QPLq1QzyPTo,MON NOUVEAU BOLIDE !,2018-06-27,1366,24791.0,384.98,57,6.75,55.9,179975,10671,27
GameMixTreize,BzGkV3cg3Mg,DERNIER LIVE A LA FETE FORAINE AVEC MOMO ET MON FRERE CACHÉ,2018-04-14,1440,15354.0,40.47,12,3.37,9.49,417906,24198,316
GameMixTreize,7AIaqlER_B4,MOMO M'A PRANK IL RESTE A LA MAISON !,2018-03-14,1471,39067.0,570.03,107,5.33,52.53,214865,12656,39
GameMixTreize,yvNi5QxErQs,LIVE A LA FÊTE FORAINE !!,2018-03-25,1460,23960.0,88.13,16,5.51,13.24,254644,13900,62
GameMixTreize,ZnULXuQz1vA,[🔴LIVE] JE QUITTE LA VILLE ... J'ARRETE GTAV RP DEFINITIVEMENT ?!!,2018-05-29,1395,12343.0,31.24,7,4.46,9.11,181120,13656,60
GameMixTreize,HOicM-PhfbQ,JE PREND LE CONTROLE DE LA CHAINE DE GAMEMIXTREIZE,2018-07-02,1361,51343.0,467.54,46,10.16,32.78,182500,12773,93
GameMixTreize,6sfvCVl95gM,[🔴LIVE] GROS BRAQUAGE LA CASA DE PAPEL SUR GTA 5 RP !,2018-05-12,1412,30001.0,582.58,75,7.77,69.91,340023,19393,130
MichouOff,tYKweNt678Y,DES JOUEURS PROS TESTENT NOTRE DEATHRUN SUR FORTNITE CRÉATIF !!! (Le premier gagne 100€),2019-07-10,988,15179.0,264.76,64,4.14,62.79,841761,32897,411
MichouOff,KQU0nJWSi88,DERNIER DÉFIS D'HIVER FORTNITE !!! ON VA AVOIR LES RÉSULTATS FINAUX !?,2019-03-24,1096,7030.0,56.77,26,2.18,29.07,525356,24976,281
MichouOff,kbqsFD7eg1k,MARDISCAPE SUR UNE MAP INCROYABLE AVEC LEBOUSEUH ET DOC JAZY SUR FORTNITE CRÉATIF !!!,2019-03-19,1101,10847.0,225.57,39,5.78,74.86,2165209,41250,678
MichouOff,GBs3tMmBa8k,LA SOIRÉE MENTALE AVEC LES POTOS SUR FORTNITE CRÉATIF !!! (Ft. Doc Jazy et Valouzz),2019-03-18,1102,11600.0,204.09,65,3.14,63.34,1533252,41047,446
MichouOff,3ErBNaouGzk,"CROÛTON GAME SHOW #9 !!! (ok, cette fois c'est moi qui gagne !)",2019-03-17,1103,15076.0,525.9,45,11.69,125.58,1642885,48423,1086
MichouOff,L0L-y4t1n6M,CACHE-CACHE CONTRE OLIVIER POUR LE DÉFIS D'HIVER #4 SUR FORTNITE CRÉATIF !!!,2019-01-31,1148,1977.0,100.65,22,4.58,183.28,307384,14510,334
MichouOff,5wn0k6W6riA,GO FAIRE DU TOP 1 SUR LA NOUVELLE MAJ AVEC SEINHOR9 ET DOC JAZY SUR BRAWL STARS !!!,2019-01-30,1149,2476.0,88.44,21,4.21,128.59,569847,17160,373
MichouOff,80pn39JRc7s,ON TENTE UN MAX DE TOP 1 EN DUO AVEC TRAPA SUR BRAWL STARS !!!,2019-01-13,1166,5415.0,6.22,3,2.07,4.14,452370,12677,350
MichouOff,1jIEF1c77l4,DÉFI EXCLUSIF D'OLIVIER SEMAINE 3 SUR FORTNITE BATTLE ROYALE !!! (1 coffre pour se loot),2019-01-07,1172,4111.0,114.44,30,3.81,100.22,230687,13529,272
MichouOff,eKU1yTy53SM,ÇA PART EN LIVE SUR BRAWL STARS !!!,2019-01-02,1177,4256.0,45.28,18,2.52,38.3,1043316,33486,5226
MichouOff,sTulgDQyK-0,ON DÉCOUVRE BRAWL STARS EN DUO AVEC DOC JAZY !!!,2018-12-30,1180,7944.0,27.01,15,1.8,12.24,445697,20127,701
MichouOff,1ZVf_dV83CE,ON S'ENTRAÎNE POUR LE FALL SKIRMISH DUO SUR FORTNITE BATTLE ROYALE !!! #BushBandits,2018-10-18,1253,5177.0,67.79,20,3.39,47.14,175534,9104,118
Poisson Fécond,tDT-R-ORTTc,"LIVE DES 3 MILLIONS (jeux, FAQ, et cadeaux !)",2021-10-20,155,12502.0,0,0,0,0.0,173918,7589,195
Naps Officiel,N0Wv3MIA8Mg,"Naps - Les mains faites pour l'or (Émission 4) / Avec AM La Scampia, Ivory, L'Algérino...",2021-04-01,357,3532.0,0,0,0,0.0,171972,3367,116
Valouzz,g6CGHTqDLcQ,On regarde les vidéos les plus populaires de la Team Croûton !,2020-11-13,496,9160.0,207.86,42,4.95,81.69,1720206,68087,2328
Valouzz,I-r3fjBVYps,On regarde mes VLOGS de 2018 au 4L Trophy (la ou j'ai rencontré Dobby !),2020-11-06,503,7300.0,582.32,63,9.24,287.17,581993,29449,2109
Valouzz,C4u2NZwGHvs,Le retour du Croûton Game Show sur fortnite créatif !,2020-04-30,693,24190.0,236.82,84,2.82,35.24,1091108,49262,1276
Valouzz,-k6jSlhgv0g,Sélection des meilleurs mappeurs de France sur Fortnite Créatif !,2020-02-07,776,10140.0,714.34,24,29.76,253.61,548876,15721,369
Skyrroz,iaIseKAqwq8,🔴 JE ME FAIS RETOURNER SUR FORTNITE BATTLE ROYALE !!,2018-09-05,1296,5852.0,338.14,53,6.38,208.02,209531,9975,186
Skyrroz,pDhg-SlPxng,TROUBLANTES RÉVÉLATIONS,2018-08-25,1307,2688.0,90.27,10,9.03,120.9,169698,10268,283
Skyrroz,UvRJ5U4gKII,SAISON 5 DEMAIN... ADIEU SAISON 4 sur Battle Royale !! (La dernière partie est épique),2018-07-11,1352,5579.0,182.17,49,3.72,117.55,272120,12296,272
Skyrroz,21fQ308i9dg,Black Ops 4 BLACKOUT: TOP 1 EN LIVE !! (COD BO4 Battle Royale),2018-09-14,1287,4846.0,36.96,14,2.64,27.46,199716,6365,219
Skyrroz,FsnNeIMX28w,TOP 1 EN LIVE sur FORTNITE et BLACKOUT !!,2018-11-21,1219,8063.0,296.21,46,6.44,132.25,223794,7805,107
Skyrroz,uzFbEK9Z07g,3H DE LIVE SUR COD: BO4 !!,2018-08-13,1319,11174.0,421.94,58,7.27,135.94,703773,11435,291
Skyrroz,fPD9xTXzGV8,FAIRE UN MAX DE KILL EN 1H sur Fortnite: Battle Royale !!,2018-04-27,1427,4756.0,576.52,39,14.78,436.39,366473,13468,442
Skyrroz,46mu8HqFIM0,NOUVEAU SNIPER sur BLACK OPS 3 !!,2018-06-18,1375,6768.0,171.55,38,4.51,91.25,400980,15420,304
Skyrroz,pLq1jxZuYeM,Le SKIN du TOP 1 ou Presque... sur Fortnite: Battle Royale !!,2018-04-23,1431,7214.0,280.11,65,4.31,139.78,363504,18448,198
Skyrroz,85Mw3rgGLhg,ROAD TO CLIP au SNIPER sur CALL OF DUTY !!,2019-04-08,1081,7301.0,213.86,40,5.35,105.45,355148,7319,97
Skyrroz,LHM6HZEBXnE,LES SECRETS DE LA SAISON 6 DE FORTNITE BATTLE ROYALE !!,2018-09-29,1272,12098.0,468.08,85,5.51,139.29,412066,12188,303
Skyrroz,Sq3xT5yVsms,SKIN CARBURO ULTIME sur FORTNITE: Battle Royale !!,2018-05-21,1403,5520.0,175.46,44,3.99,114.43,403713,15236,238
