nom_chaine,video_ID,video_titre,date_publi,delta_jour,duree_live,total_don,nbr_don,mean_don,mean_don_heure,nbr_view,nbr_like,nbr_com_live
Skyrroz,pLq1jxZuYeM,Le SKIN du TOP 1 ou Presque... sur Fortnite: Battle Royale !!,2018-04-23,1431,7214.0,280.11,65,4.31,139.78,363504,18448.0,198
Skyrroz,85Mw3rgGLhg,ROAD TO CLIP au SNIPER sur CALL OF DUTY !!,2019-04-08,1081,7301.0,213.86,40,5.35,105.45,355148,7319.0,97
Skyrroz,LHM6HZEBXnE,LES SECRETS DE LA SAISON 6 DE FORTNITE BATTLE ROYALE !!,2018-09-29,1272,12098.0,468.08,85,5.51,139.29,412066,12188.0,303
Skyrroz,Sq3xT5yVsms,SKIN CARBURO ULTIME sur FORTNITE: Battle Royale !!,2018-05-21,1403,5520.0,175.46,44,3.99,114.43,403713,15236.0,238
BouziTV,NAwJ93GZmXw,J''OUVRE UN COLIS DE LA PART DE YOUTUBE EN LIVE !,2019-03-09,1111,993.0,57.45,24,2.39,208.28,208224,20584.0,477
BouziTV,VYr7tBUh4AY,🔴 ON PERD = ON SE TATOUE UN LAMA IRL #5 (Game Finale),2018-11-11,1229,8773.0,247.06,66,3.74,101.38,305842,19793.0,267
BouziTV,kJE_fm0KcEA,PGW AVEC PAPA OURS,2018-10-29,1242,573.0,16.29,5,3.26,102.35,198509,26662.0,501
BouziTV,-4ln7l1cWD8,EN DIRECT DE LA PGW AVEC MICHOU ET INOX SUR LE STAND FORTNITE !!,2018-10-28,1243,1453.0,28.53,12,2.38,70.69,361033,51473.0,1107
Horia,ZKsryNCKeb8,GOSSIP & COFFEE en live (rediff 🤫) ☕️,2021-07-11,256,5952.0,0.0,0,0.0,0.0,108279,3846.0,61
Horia,AFMvHZlHZ3Y,ON PRÉPARE LE NOUVEL AN ENSEMBLE ! - Horia,2020-12-31,448,6518.0,0.0,0,0.0,0.0,122963,3801.0,36
Horia,L9JOxLpMCgA,ACTION OU VÉRITÉ ? 🔥 GO ÊTRE BOURRÉE 😭 - Horia,2020-11-14,495,13252.0,0.0,0,0.0,0.0,482326,11500.0,204
Horia,YcxOBSQMbng,BONJOUUUR LES BG (unboxing de trucs chelou + update !),2021-07-28,239,4896.0,0.0,0,0.0,0.0,79743,3514.0,49
Horia,Lh3FKo16PLE,"ASK HORIA EN LIVE : CANNES, SÉRIES & COMPLEXES ! 🔴",2018-05-13,1411,2657.0,0.0,0,0.0,0.0,143413,6140.0,241
Horia,Qb4SXon0NCA,J'ai EMMÉNAGÉ dans ma MAISON 🥺🏡 (du coup on fait l'apéro),2021-08-29,207,4481.0,0.0,0,0.0,0.0,218764,6350.0,69
Siphano,CSYKkDNkwdg,Conférence E3 Xbox - Bethesda : LA GROSSE DÉCEPTION ...,2021-06-13,284,7698.0,12.0,3,4.0,5.61,36444,1721.0,97
Siphano,O8hN3saw9vM,Conférence ZELDA & PIKMIN : Découvrez en Direct les Nouvelles Annonces !,2020-10-07,533,6222.0,97.68,18,5.43,56.52,74616,3512.0,97
Siphano,066iOq0TsM8,CHAINSAW MAN UHC : Le Pacte DÉMON le plus OP ! 😈,2021-10-19,156,10326.0,5.0,1,5.0,1.74,22642,1312.0,27
Siphano,nFFwuf-3ys8,Resident Evil 3 Remake : Un Chef d'Oeuvre ? (Découverte),2020-04-03,720,9990.0,6.0,3,2.0,2.16,26567,1318.0,51
Siphano,OqYdsVj89gQ,MINECRAFT DUNGEONS : On Découvre le Début du JEU !,2020-04-10,713,7226.0,82.74,17,4.87,41.22,101313,3381.0,176
Siphano,kNEExQsycDw,Conférence Nintendo : Les annonces des jeux Indés en Direct !,2020-08-18,583,4237.0,33.34,8,4.17,28.33,47677,3224.0,50
Siphano,FHFiO8Wa998,Loup Garou UHC Spécial Halloween : Dracula Débarque ! 🎃👻,2020-11-01,508,11019.0,104.31,25,4.17,34.08,66709,3544.0,46
Siphano,yUnc4jI451A,FALLEN KINGDOMS : Énorme Soirée PVP avec les 12 meilleurs joueurs de Minecraft !,2021-04-17,341,16963.0,100.37,21,4.78,21.3,102880,4516.0,129
Siphano,O7VK6Giu7Uw,MIITOPIA SWITCH : Découvrez en Direct les 1ères heures du Nouveau Jeu Aventure Nintendo !,2021-05-21,307,8940.0,17.49,3,5.83,7.04,31352,1435.0,56
Siphano,P7Vi4ZT3eFQ,"FK 10, BOTW 2, Sky Def 9, Obj. Lune 3, IT 6 ... Les Infos !",2020-04-04,719,3469.0,66.97,18,3.72,69.5,50294,3433.0,203
Siphano,5Kd8Q3KjCCI,Celestia 3 : Construction de mon Manoir ! #04,2020-06-30,632,11523.0,142.13,11,12.92,44.4,74353,3038.0,107
Siphano,ow5-nFzwokA,AMONG US : Découverte Mod Sheriff ! (ft. @Fuze III @Ninjaxx @TheGuill84 @Frigiel @Newtiteuf & co),2021-01-26,422,10144.0,4.0,2,2.0,1.42,48232,2380.0,39
Siphano,O2eagfo59_U,ATTACK ON TITAN UHC : MA 1ERE FOIS EN TITAN !,2021-04-29,329,7760.0,10.0,2,5.0,4.64,49741,2927.0,36
Siphano,urG9BGWwjGA,Conférence CYBERPUNK 2077 : Découvrez les dernières infos du jeu en direct !,2020-08-10,591,2903.0,0.0,0,0.0,0.0,15676,840.0,38
Siphano,S1lcp0IiI4Q,Minecraft Dungeons : Le BOSS Final ! #02,2020-05-28,665,8079.0,1.99,2,0.99,0.89,34314,1288.0,45
Siphano,gak7cClXyvw,UHC JUDGEMENT : LE MEILLEUR TRIO ! (ft. @TheGuill84 @Frigiel),2020-12-09,470,9778.0,134.78,9,14.98,49.62,45998,2092.0,30
Siphano,OBPeZPWYijA,Ultra Pixelmon S3 : La Quête du 1er Shiny ! #02,2020-08-07,594,9897.0,26.99,8,3.37,9.82,62736,1813.0,92
Siphano,3M44V5MUuOY,"LG UHC : MENSONGE, TRAHISON & MALÉDICTION ...",2021-05-02,326,10174.0,35.9,9,3.99,12.7,29904,1804.0,16
Siphano,UuQN9t_zU_Q,Animal Crossing New Horizons : Je suis RICHE ! #04,2020-04-09,714,9977.0,16.78,5,3.36,6.05,91348,3043.0,130
Siphano,yTRWAQFU33Q,Ori and the Will of the Wisps : Le plus beau jeu au monde ! #01,2020-03-11,743,11461.0,32.22,11,2.93,10.12,157582,3613.0,146
Néo The One,1zYGbOkHPDU,LIVE AMONG US AVEC SWAN THE VOICE !🤩 (il est trop fort),2021-01-20,428,4164.0,15.55,3,5.18,13.44,233791,8909.0,13
Néo The One,Mmge18n4n5Y,1 VS 1 CONTRE SWAN THE VOICE - BUILDFIGHT FORTNITE,2020-05-09,684,4116.0,81.61,18,4.53,71.38,618883,21106.0,1586
Néo The One,11RHxRjsYSY,GROS LIVE AMONG US AVEC MICHOU ET SWAN !!!,2021-03-13,376,10757.0,8.99,4,2.25,3.01,297610,8762.0,272
Néo The One,jF0tDpUV4Wc,SWAN RÉAGIT AU CONCERT de TRAVIS SCOTT en LIVE sur FORTNITE ! Ft. Swan The Voice,2020-04-24,699,3656.0,106.53,34,3.13,104.9,570183,15704.0,935
Néo The One,LKzBHdpRKVA,GROSSE SURVIE AVEC SWAN SUR MINECRAFT !!! (moddés),2021-03-20,369,8588.0,26.74,9,2.97,11.21,411508,9973.0,598
Néo The One,qkP8Q0SkOaU,LIVE CAPTAIN NÉO DANS AMONG US AVEC SWAN !,2021-01-24,424,4871.0,76.17,17,4.48,56.29,186892,7122.0,16
Néo The One,TfDliuqHkQ8,LA FIN DE FORTNITE ? GROS EVENT GALACTUS !!! - Fortnite Battle Royale,2020-12-01,478,3072.0,10.54,3,3.51,12.35,219207,7796.0,6
Néo The One,j-TXsO7YKek,ON DÉCOUVRE LE NOUVEAU MOD ONE PIECE SUR MINECRAFT EN LIVE !!!🤩 - Néo The One,2020-07-22,610,4173.0,29.88,9,3.32,25.78,572845,13959.0,914
Néo The One,8QUlGjdbLK8,ON TRYHARD POUR LE TOP 1 SUR FALL GUYS !!! 💪 - Néo The One,2020-08-12,589,3727.0,35.0,12,2.92,33.81,456561,13897.0,641
Néo The One,VXcVihmX3is,JE RÉAGIS AU CLIP DE TIBO INSHAPE EN LIVE !!! 🤩(c'est du lourd),2021-01-19,429,1382.0,5.0,1,5.0,13.02,133041,7822.0,50
Néo The One,9I809TGVFsw,JE DÉCLARE LA GUERRE À SWAN SUR FORTNITE !!!,2021-03-05,384,11214.0,84.82,21,4.04,27.23,273932,7928.0,256
Néo The One,b0bp-PNF1LE,ROAD TO 2 MILLION EN LIVE !!! 😱,2020-12-04,475,6237.0,687.12,37,18.57,396.61,159569,12371.0,100
Néo The One,rfJcr9n202Q,MEGA SURVIE SUR MINECRAFT EN LIVE !!!,2021-08-29,207,5637.0,16.36,6,2.73,10.45,472979,12195.0,965
Néo The One,WbkakBlpa7A,SI IL ME BAT JE LUI OFFRE UN SKIN SUR FORTNITE EN LIVE !!!,2021-03-26,363,4660.0,10.0,2,5.0,7.73,185111,5653.0,273
Fuze III,js6YJaHdTqo,JE SUIS NUL A MINECRAFT... - Episode 1 | Celestia,2019-02-08,1140,9472.0,667.31,152,4.39,253.62,1272189,32519.0,1231
Fuze III,waZzaofd7qw,JE N’ARRÊTE PAS TANT QUE JE N'AI PAS GAGNÉ 500.000$ !  - PALADIUM,2018-04-15,1439,7169.0,530.77,77,6.89,266.53,213463,13585.0,349
Fuze III,bs8W0Y225G4,ON VA AVOIR NOTRE PREMIÈRE PIÈCE EN ENDIUM ?!,2018-10-14,1257,8295.0,1011.39,136,7.44,438.94,502432,21559.0,741
Fuze III,HpvM0eCDPeU,ON CONSTRUIT UN BALLON D'ATTAQUE ! - MINECRAFT MODDÉ EN LIVE,2018-12-20,1190,6256.0,293.02,61,4.8,168.62,285327,12576.0,879
Fuze III,dEC4r_LkyA0,ON CRAFT L'ARMURE LA PLUS CHEATÉE DU JEU ! - MINECRAFT MODDÉ,2018-03-08,1477,5468.0,627.54,141,4.45,413.16,339524,27557.0,1142
Fuze III,sox-ZUm-5xA,IL S'EST INTRODUIT DANS LA FUZECORP... - Minecraft Moddé,2018-11-17,1223,5773.0,432.33,86,5.03,269.6,289402,15698.0,938
Fuze III,bbj8upqYQsI,ON CONSTRUIT LA STATION SPATIALE DE LA FUZECORP ! - Minecraft Moddé,2018-06-05,1388,5434.0,1067.66,79,13.51,707.32,289104,16777.0,635
Fuze III,g9Z1pADrlzo,LA SURPRISE DES 800 000 ABONNÉS... | MINECRAFT MODDÉ - LIVE,2018-04-10,1444,12568.0,1361.24,223,6.1,389.92,1793161,36908.0,1216
Fuze III,MEYUVGybkWw,ON CONSTRUIT LA GIGA FACTORY ! - MINECRAFT MODDÉ,2018-04-02,1452,7984.0,1842.01,192,9.59,830.57,406705,25354.0,843
ARTE,mu7YZCJo9aA,🔴 Replay Live | Visite live de la collection Morozov | ARTE,2021-09-20,185,4020.0,0.0,0,0.0,0.0,61587,653.0,39
ARTE,iK2QDewUwL4,🔴 Replay Live | Mars 2020 Mission Perseverance Rover | Présenté par Axolot | ARTE,2021-02-18,399,10277.0,0.0,0,0.0,0.0,634466,3901.0,208
ARTE,1dnAn8ZRPVo,"🔴 Replay Live | America First, le bilan | ARTE",2021-04-07,351,11252.0,0.0,0,0.0,0.0,1619039,6070.0,2789
ARTE,CYE7bks_UMw,🔴 Replay Live | Travail à la demande | ARTE,2021-04-29,329,5642.0,0.0,0,0.0,0.0,37243,357.0,20
ARTE,cICsNhXL1RM,"🔴 Replay Live | ARTE Book Club ""La femme sans sépulture"" d'Assia Djebar (Antastesia & Le Mock) ARTE",2020-12-10,469,3979.0,0.0,0,0.0,0.0,23156,421.0,42
ARTE,AXQVdUuiFPM,🔴 Replay Live | Elections Européennes 2019 - Live à Sciences Po Paris - ARTE,2019-05-26,1033,17817.0,0.0,0,0.0,0.0,25916,239.0,13
ARTE,CLGN1d-NBH4,"🔴 Replay Live | ARTE Book Club | ""Vies minuscules"" de Pierre Michon (Le Mock & Pauline Peyrade) ARTE",2020-12-17,462,3805.0,0.0,0,0.0,0.0,17372,250.0,12
ARTE,hNS3gD_q1fo,"🔴 Replay Live | Narbonne, la seconde Rome | L'équipe du film répond à vos questions",2021-06-23,274,7189.0,0.0,0,0.0,0.0,110628,769.0,39
ARTE,1m0Rc9u6cOo,🔴 Replay Live | Goûter d'écoute #5 🍪 | ARTE Radio,2020-12-13,466,5992.0,0.0,0,0.0,0.0,13121,166.0,6
ARTE,W3XkHR887K8,Replay Direct ARTE Book Club « La cloche de détresse » de Sylvia Plath | ARTE,2021-12-16,98,4796.0,0.0,0,0.0,0.0,10394,134.0,7
ARTE,wE_XBP7OzqA,Replay live ARTE Book Club « L’amie prodigieuse » d’Elena Ferrante | ARTE,2021-11-18,126,4499.0,0.0,0,0.0,0.0,17075,251.0,13
ARTE,9Hbt6WG8slg,🔴 Replay Live | ARTE Book Club #04 | « Lundi ou mardi » Virginia Woolf (Le Mock & Antastesia) | ARTE,2020-05-03,690,3471.0,0.0,0,0.0,0.0,27733,559.0,34
ARTE,zVUazTrreNs,Replay Direct « La Genèse » | ARTE Book Club | ARTE,2021-10-21,154,4889.0,0.0,0,0.0,0.0,21112,299.0,58
Fahd El,JbY7WNzRN04,COLOC' EN LIVE,2021-12-17,97,2005.0,0.0,0,0.0,0.0,64026,2202.0,165
NexTaz,NAF_WHcVKmY,"🔴 JE DÉCOUVRE LE NOUVEAU ""LANCE-GRENADE"" HYPER CHEAT SUR FORTNITE BATTLE ROYALE !!!",2019-06-12,1016,15320.0,270.13,79,3.42,63.48,612465,27870.0,211
NexTaz,oAIzVJ-NmJc,🔴 JE DÉCOUVRE LE NOUVEAU FUSIL D'ASSAUT TACTIQUE SUR FORTNITE BATTLE ROYALE !!!,2019-05-15,1044,13957.0,491.35,56,8.77,126.74,559396,24304.0,92
NexTaz,TYkTTP-UW1Q,🔴 DÉCOUVERTE DU PASS DE COMBAT SAISON 8 SUR FORTNITE ! INTÉGRALITÉ SAISON 8 ! 😱,2019-03-01,1119,15084.0,321.2,84,3.82,76.66,737432,47131.0,504
NexTaz,k6GGFeVE9bU,"Je découvre la Nouvelle Ville ""STARRY SUBURBS"" sur Fortnite ! (+ PM GOLD et retour PAD BLEU)",2019-09-25,911,15151.0,686.44,80,8.58,163.1,718586,31205.0,338
NexTaz,ppycidGGkPU,Je DÉPASSE les 2 MLLIONS D'ABONNÉS avec MA FAMILLE sur FORTNITE !,2020-12-26,453,7013.0,253.72,44,5.77,130.24,403244,34236.0,888
NexTaz,qf4RlHih6gE,🔴 JE DEVIENS ENFIN JOUEUR PRO AVANT L'EXPLOSION DU CUBE SUR FORTNITE BATTLE ROYALE !?,2018-09-02,1299,14571.0,536.3,55,9.75,132.5,223738,16624.0,228
NexTaz,WiuFfBbzbmc,"Je DÉCOUVRE le MODE ""IMPOSTEUR"" sur FORTNITE ! (je fais des masterclass)",2021-08-17,219,26089.0,103.13,36,2.86,14.23,453781,18304.0,162
NexTaz,ch2paulaOvE,"Je découvre l'événement ""BATMAN"" sur Fortnite ! (Pack Batman + Gotham City)",2019-09-21,915,9251.0,434.14,32,13.57,168.94,1002696,45875.0,748
NexTaz,ocOrkzO0n1U,"🔴 JE TENTE LA QUALIFICATION COUPE DU MONDE ""DUO"" SUR FORTNITE BATTLE ROYALE !!!",2019-06-01,1027,11647.0,42.94,12,3.58,13.27,599195,18825.0,306
NexTaz,aA8zmkcUCBo,"🔴 Nouveau SKIN ""THANOS"" + MODE ""GANT de L'INFINI"" sur FORTNITE: Battle Royale !!",2018-05-08,1416,12758.0,377.35,68,5.55,106.48,364524,21892.0,256
NexTaz,TxHVui-Uu30,Je réagis au Discours d’Emmanuel Macron ! (Je suis choqué),2020-04-13,710,6211.0,286.54,76,3.77,166.08,667090,51007.0,1331
NexTaz,U8fDw_-Jy0w,"Je découvre la Nouvelle *SAISON 3* sur Fortnite Chapitre 2 ! (Moto, Aquaman, Requin...)",2020-06-17,645,18469.0,595.9,122,4.88,116.15,1844928,79381.0,1330
NexTaz,3E0Ig0OXPvA,🔴 JE VAIS ENFIN FINIR LES DÉFIS POUR LE SKIN SECRET SAISON 9 SUR FORTNITE BATTLE ROYALE !!!,2019-05-30,1029,9310.0,301.78,20,15.09,116.69,376730,15110.0,205
NexTaz,b7pj0mrFM7g,🔴 DÉJÀ JOUEUR PRO AVEC MON CLAVIER SOURIS sur FORTNITE ! LE NOUVEAU GOTAGA... 😱,2018-06-06,1387,14455.0,262.54,53,4.95,65.39,232736,11043.0,139
NexTaz,yDdQ57pMwt4,"Je découvre l'événement ""FORTNITEMARES"" sur Fortnite Chapitre 2 ! (Retour de la Goule ?)",2019-10-29,877,10220.0,173.02,36,4.81,60.95,506301,24697.0,329
NexTaz,TvD9OJcQEIM,🔴 UNE RUNE VIENT D'APPARAÎTRE À LOOT LAKE ! DÉBUT DE L'ÉVÉNEMENT SAISON 8 ?,2019-04-18,1071,13123.0,231.54,85,2.72,63.52,472129,23398.0,354
NexTaz,SzQlPUhhHJQ,Je découvre le CONCERT de *TRAVIS SCOTT* sur Fortnite ! (Incroyable),2020-04-24,699,14451.0,628.16,132,4.76,156.49,1051057,48448.0,830
NexTaz,g22cjZkT9Eo,Je réagis à l'événement *GALACTUS* et la fin de la Map Fortnite ! (Incroyable),2020-12-01,478,17862.0,834.85,105,7.95,168.26,926493,47162.0,279
NexTaz,YLoVagHBL-Q,"Voici tous les SECRETS de la MAJ Fortnite ! (Galactus, Venom...)",2020-11-18,491,13583.0,185.97,31,6.0,49.29,536852,24973.0,288
Sora,dTxN-mhfoiw,NOTRE REACTION FACE AU KRAKEN ! - SEA OF THIEVES,2018-03-28,1457,4612.0,235.31,36,6.54,183.68,409251,21417.0,864
Sora,ssioL2FnBlA,LE DÉCOMPTE FINAL DU LIVE 24H ! ( PARTIE 3/3 ),2018-07-22,1341,534.0,133.9,8,16.74,902.7,51039,6834.0,339
Sora,8daOhdgYueY,OMG IL Y A DES CADDIE SUR FORTNITE ! ( non c'est pas une blague c'est sérieux mdr ),2018-05-30,1394,4027.0,189.75,19,9.99,169.63,84955,6698.0,209
Sora,dKlkG6nFRY8,"BON, EST-CE QUE CETTE ARME EST UNE BLAGUE ? - FORTNITE 3M",2018-06-13,1380,4463.0,208.19,33,6.31,167.93,95741,5819.0,235
DavidLafargePokemon,4h274m5iTx0,🔴 TOP 1 FORTNITE BATTLE ROYALE OU ... JE ME RASE LES CHEVEUX !,2018-12-28,1182,18463.0,58.19,23,2.53,11.35,50517,2669.0,58
DavidLafargePokemon,Q67JMbxaC5w,🔴 LE CUBE VA EXPLOSER CE SOIR A 19H SUR FORTNITE BATTLE ROYALE !,2018-11-04,1236,10000.0,12.0,6,2.0,4.32,38179,1754.0,59
DavidLafargePokemon,EHCD_jv1skM,🔴 EMOTE SECRETE PALIER 100 ! NOUVEAU VÉHICULE SNOWBOARD / AEROPLANCHE FORTNITE BATTLE ROYALE !,2018-12-19,1191,8532.0,18.94,9,2.1,7.99,49191,2344.0,72
DavidLafargePokemon,GsPbwHqJMBE,🔴 12H DE FORTNITE BATTLE ROYALE ! JE ME RENOMME DAVIDLAFARGEFORTNITE SI ... !,2019-01-07,1172,26436.0,851.72,67,12.71,115.99,87818,3154.0,105
DavidLafargePokemon,2b_gGIJ8b78,🔴 NOUVEAU VÉHICULE FORTNITE BATTLE ROYALE ! LA BULLE MOBILE EPIC  !,2019-03-13,1107,14896.0,23.54,8,2.94,5.69,43715,1411.0,41
DavidLafargePokemon,VuIqfDnNsuM,OUVERTURE DE BOOSTER POKEMON EN LIVE + CADEAUX !,2019-09-01,935,3967.0,101.73,22,4.62,92.32,28912,2594.0,52
DavidLafargePokemon,amGB2nTfo1A,"🔴 DECOUVERTE FORTNITE SAISON 7 + PASSE DE COMBAT PALIER 100 SAISON 7 ( avions, skins, top 1)",2018-12-06,1204,10534.0,94.23,15,6.28,32.2,31064,1161.0,29
DavidLafargePokemon,ypxRu35SjHM,POKEMON BOUCLIER 🛡️#3 INCROYABLE POKEMON GIGAMAX & 3EME BADGE Let's Play Pokémon ÉPÉE & BOUCLIER !,2019-11-23,852,6953.0,0.0,0,0.0,0.0,40179,1649.0,48
DavidLafargePokemon,gj2YTxpOV8I,🔴 TOP 1 FORTNITE BATTLE ROYALE AVEC LE PAIN D'EPICE ! AVEC mon CHAT SANS POIL !,2018-12-22,1188,8357.0,7.29,2,3.65,3.14,27229,1123.0,40
DavidLafargePokemon,Xbeh-t0oPxw,CONCOURS CARTES POKEMON ULTRA RARE+ FORTNITE X BATMAN - DavidLafargePokemon,2019-09-22,914,19573.0,193.94,47,4.13,35.67,36300,1373.0,84
DavidLafargePokemon,d5yCJuVWtI8,🔴 FUN & TRY HARD avec PRINCE SUR FORTNITE BATTLE ROYALE !,2018-12-27,1183,18944.0,74.24,19,3.91,14.11,40401,1248.0,27
Frigiel,xqs1ZGGSdi0,Les bottes de Pégase | ZELDA LINK'S AWAKENING #03,2019-09-23,913,3191.0,0.0,0,0.0,0.0,42488,1106.0,63
Frigiel,s1UGoczL1g0,Hyrule Warriors : L'ère du Fléau #FIN | LE SACRIFICE,2020-11-26,483,8606.0,1.42,1,1.42,0.59,103521,2323.0,139
Frigiel,_bCiBFpK-5E,Hyrule Warriors : L'ère du Fléau #02 | LA NOUVELLE MENACE,2020-11-21,488,5699.0,10.78,3,3.59,6.81,55518,1681.0,55
Frigiel,1mAH8ogfyig,Bataille sur la tour vautour | ZELDA LINK'S AWAKENING #09,2019-10-02,904,3797.0,6.0,3,2.0,5.69,23008,647.0,19
Frigiel,gTfpTYNDQF8,Final Fantasy 7 Remake | Episode 3 - L’attaque des serpillières,2020-04-12,711,9121.0,7.41,5,1.48,2.92,30339,1175.0,36
Frigiel,y79Dcbr2CKs,Final Fantasy 7 Remake | Episode 5 - Folie au secteur 6,2020-04-14,709,9195.0,16.7,9,1.86,6.54,29039,1148.0,55
Mafiastunting,pE1SJGwkGh8,1H DE PACK OPENING FIFA 19 (redif live),2018-10-07,1264,4067.0,7.29,2,3.65,6.45,66939,2143.0,72
Mafiastunting,yd6-KKzwon8,"PÊCHE, CHASSE ET CHAOS SUR FAR CRY 5",2018-03-28,1457,3503.0,25.58,4,6.39,26.29,67875,2875.0,145
PRINCE,oNm3ucDs-R8,EN DIRECT feat LEBOUSEUH - TEEQZY - NOKSs sur FORNITE,2018-10-14,1257,5649.0,52.84,22,2.4,33.67,165269,9383.0,137
PRINCE,0LA0p2rJjN0,ON A JOUÉ A PUBG MOBILE AVEC LEBLEDART ET SNAKE,2018-04-12,1442,6732.0,170.38,25,6.82,91.11,126039,8213.0,281
cuisinerapide,-aTSN0UXiuY,Pizza Express En Live,2021-09-19,186,3173.0,0.0,0,0.0,0.0,7926,521.0,51
cuisinerapide,LebM-sYgKJs,Ramadan Jour 6 C'est Mon Anniversaire,2021-04-18,340,2544.0,0.0,0,0.0,0.0,9091,705.0,171
cuisinerapide,Okn2DLZj-14,Retrouvez Moi En Live À 16 H Pour 2 Recettes,2021-09-29,176,2325.0,0.0,0,0.0,0.0,6579,451.0,31
cuisinerapide,lFtdPyi9mns,Trouvez-moi En Live À 16h Pétante  #sauvonslespetitscommerçants,2020-12-25,454,1873.0,0.0,0,0.0,0.0,10041,445.0,43
cuisinerapide,TkDxhRGKa0I,Viens Me Parler En Live Avec Les Abonnés,2020-12-09,470,2820.0,0.0,0,0.0,0.0,11649,420.0,34
cuisinerapide,tZ-cA0Jm54c,Jeux/ Trouve Le Poids Du...  Et  Gagne Un Bon D'achat  #sauvonslespetitscommerçants,2020-12-06,473,1901.0,0.0,0,0.0,0.0,7227,247.0,74
cuisinerapide,McTSSHVmjFc,Viens Participer Au Concours   #sauvonslespetitscommerçants,2020-12-19,460,1185.0,0.0,0,0.0,0.0,7359,312.0,89
cuisinerapide,FUi4lF9B8Nk,Jeux/Concours Je Mime la recette et tu la devine,2020-10-24,516,2416.0,0.0,0,0.0,0.0,7481,270.0,35
cuisinerapide,m9nXvv2Gu-8,Retrouvez Moi En Live Pour Réalisé Un Thé À La Menthe,2021-09-15,190,2787.0,0.0,0,0.0,0.0,5644,401.0,24
cuisinerapide,ceFHOTZbSFU,On Réalise Ensemble Une Pizza (Cuisine Rapide),2020-05-16,677,3192.0,0.0,0,0.0,0.0,36402,2403.0,147
cuisinerapide,-eSTtBgq59M,Retrouvez-moi Tout De Suite En Live À 16h,2020-10-07,533,1605.0,0.0,0,0.0,0.0,13678,676.0,57
cuisinerapide,ApOUlm6aLkw,Pain Matlouh Cuit Au Feu De Bois (lien recette en bas de la vidéo),2020-08-20,581,1895.0,0.0,0,0.0,0.0,10429,506.0,48
cuisinerapide,bv7kWbGTD-s,Retrouvez-moi En Live Tout,2020-11-18,491,4030.0,0.0,0,0.0,0.0,13847,488.0,38
cuisinerapide,2rI53XVwP0U,Retrouvez Moi En Live À 16h,2020-09-30,540,1923.0,0.0,0,0.0,0.0,13490,570.0,37
cuisinerapide,WsxBeVNoHok,Viens Me Parler En Live À 16h15,2020-12-27,452,1972.0,0.0,0,0.0,0.0,6165,269.0,36
cuisinerapide,HouEqyZBrfw,3 Recettes À Décortiquer En Live,2020-08-21,580,1533.0,0.0,0,0.0,0.0,7823,438.0,54
cuisinerapide,IviT8MIItgc,Venez Me Voir En Live,2020-10-10,530,2513.0,0.0,0,0.0,0.0,15215,593.0,55
cuisinerapide,xfPEKd8LXus,Enfin La Pastilla De Poulet Est Terminée,2020-08-29,572,2785.0,0.0,0,0.0,0.0,7986,319.0,17
cuisinerapide,W77K-F6PdGA,Couscous De Ma Mère Et Recette Originale,2020-08-13,588,2010.0,0.0,0,0.0,0.0,15159,815.0,73
Nota Bene,piJCQcjiRW4,Live anniversaire : 5 ans déjà ! #FAQ,2019-08-23,944,15204.0,85.0,9,9.44,20.13,192875,2403.0,66
Sissy MUA,ZtvFNaQcwkc,"BOOTY INTENSE + JAMBES FINES 🍑🔥 brûle-graisses, jambes affinées & galbe booty !",2020-04-24,699,3196.0,0.0,0,0.0,0.0,728743,10504.0,239
Sissy MUA,qk3MXOJ60kE,"BRÛLE-GRAISSE, VENTRE PLAT ET SEC & BUSTE TONIFIÉ 🍫🔥",2020-04-21,702,3231.0,0.0,0,0.0,0.0,1095280,12596.0,312
Sissy MUA,zD7akCO2Lrc,"TAILLE FINE & FESSIERS BOMBÉS ! Brûle graisses, jambes affinées et booty bombés (séance 10 part.1)",2020-04-17,706,3425.0,0.0,0,0.0,0.0,441385,5796.0,83
Sissy MUA,5zVXMIt4Lcw,"TAILLE FINE & FESSIERS BOMBÉS 🍑 Brûle graisses, jambes affinées et booty bombés 🔥(Séance 10 part.2)",2020-04-17,706,962.0,0.0,0,0.0,0.0,232067,4932.0,109
Sissy MUA,JLCfRjBwUhY,"TAILLE FINE & BUSTE TONIQUE 🍫💥Brûle-graisse, taille fine & buste dessiné ! (séance 7)",2020-04-14,709,3321.0,0.0,0,0.0,0.0,469664,7863.0,178
Sissy MUA,GgXHi2d8G1w,"CARDIO BRÛLE GRAISSE & BOOTY ON FIRE 🍑🔥Anti-cellulite, tonification, galbe fessier ! (séance 5)",2020-04-10,713,3130.0,0.0,0,0.0,0.0,512435,9305.0,268
Rose Moony,8Wx_XDouuzc,Video Motivation:voici pourquoi vous ne devez jamais baisser les bras,2019-02-16,1132,1254.0,0.0,0,0.0,0.0,8044,,44
Rose Moony,JwCXpYRmQ6w,Témoignages De 10 Abonnées Qui Ont Perdu 20 Kg En 3 Mois,2020-09-08,562,1499.0,0.0,0,0.0,0.0,6622,,76
Rose Moony,UphMAfnkRdU,"POURQUOI LE MIMOSA FAIT TANT FUREUR, DES PERTES DE POIDS EXCEPTIONNELLES",2020-04-20,703,946.0,0.0,0,0.0,0.0,13793,,108
